"","country_code","country","region","year","life_expect","life_exp60","adult_mortality","infant_mort","age1_4mort","alcohol","bmi","age5_19thinness","age5_19obesity","hepatitis","measles","polio","diphtheria","basic_water","doctors","hospitals","gni_capita","gghe_d","che_gdp","une_pop","une_infant","une_life","une_hiv","une_gni","une_poverty","une_edu_spend","une_literacy","une_school","PM_value","income_group","health_exp","Developed / Developing Countries"
"10840","ZAF","South Africa","Africa",2004,54.92356,15.70532,459.4883,0.051625,0.006735,7.20194,26.5,14.3,2.3,76,63,73,74,86.64857,7.365,NA,8650,2.81681,6.81143,47291.61,50.8,53.444,16.2,8960,NA,5.06891,NA,8.84754,NA,"Upper middle income",0.92,"Developing"
"10841","ZAF","South Africa","Africa",2004,54.92356,15.70532,459.4883,0.051625,0.006735,7.20194,26.5,14.3,2.3,76,63,73,74,86.64857,7.365,NA,8650,2.81681,6.81143,47291.61,50.8,53.444,16.2,8960,NA,5.06891,NA,8.84754,NA,"Upper middle income",11.846,"Developing"
"10842","ZAF","South Africa","Africa",2004,54.92356,15.70532,459.4883,0.051625,0.006735,7.20194,26.5,14.3,2.3,76,63,73,74,86.64857,7.365,NA,8650,2.81681,6.81143,47291.61,50.8,53.444,16.2,8960,NA,5.06891,NA,8.84754,NA,"Upper middle income",3.057,"Developing"
"10843","ZAF","South Africa","Africa",2004,54.92356,15.70532,459.4883,0.051625,0.006735,7.20194,26.5,14.3,2.3,76,63,73,74,86.64857,7.365,NA,8650,2.81681,6.81143,47291.61,50.8,53.444,16.2,8960,NA,5.06891,NA,8.84754,NA,"Upper middle income",4.708,"Developing"
"10844","ZAF","South Africa","Africa",2004,54.92356,15.70532,459.4883,0.051625,0.006735,7.20194,26.5,14.3,2.3,76,63,73,74,86.64857,7.365,NA,8650,2.81681,6.81143,47291.61,50.8,53.444,16.2,8960,NA,5.06891,NA,8.84754,NA,"Upper middle income",39.369,"Developing"
"10845","ZAF","South Africa","Africa",2004,54.92356,15.70532,459.4883,0.051625,0.006735,7.20194,26.5,14.3,2.3,76,63,73,74,86.64857,7.365,NA,8650,2.81681,6.81143,47291.61,50.8,53.444,16.2,8960,NA,5.06891,NA,8.84754,NA,"Upper middle income",60.631,"Developing"
"10846","ZAF","South Africa","Africa",2005,54.43275,15.71663,473.6271,0.05132,0.00682,7.17289,26.6,13.3,2.7,79,64,75,81,87.16874,NA,NA,9270,2.75351,6.70573,47880.601,49.7,53.447,16.8,9610,26.1,5.0632,NA,8.92031,100,"Upper middle income",7.69,"Developing"
"10847","ZAF","South Africa","Africa",2005,54.43275,15.71663,473.6271,0.05132,0.00682,7.17289,26.6,13.3,2.7,79,64,75,81,87.16874,NA,NA,9270,2.75351,6.70573,47880.601,49.7,53.447,16.8,9610,26.1,5.0632,NA,8.92031,100,"Upper middle income",0.87,"Developing"
"10848","ZAF","South Africa","Africa",2005,54.43275,15.71663,473.6271,0.05132,0.00682,7.17289,26.6,13.3,2.7,79,64,75,81,87.16874,NA,NA,9270,2.75351,6.70573,47880.601,49.7,53.447,16.8,9610,26.1,5.0632,NA,8.92031,100,"Upper middle income",11.313,"Developing"
"10849","ZAF","South Africa","Africa",2005,54.43275,15.71663,473.6271,0.05132,0.00682,7.17289,26.6,13.3,2.7,79,64,75,81,87.16874,NA,NA,9270,2.75351,6.70573,47880.601,49.7,53.447,16.8,9610,26.1,5.0632,NA,8.92031,100,"Upper middle income",3.076,"Developing"
"10850","ZAF","South Africa","Africa",2005,54.43275,15.71663,473.6271,0.05132,0.00682,7.17289,26.6,13.3,2.7,79,64,75,81,87.16874,NA,NA,9270,2.75351,6.70573,47880.601,49.7,53.447,16.8,9610,26.1,5.0632,NA,8.92031,100,"Upper middle income",4.614,"Developing"
"10851","ZAF","South Africa","Africa",2005,54.43275,15.71663,473.6271,0.05132,0.00682,7.17289,26.6,13.3,2.7,79,64,75,81,87.16874,NA,NA,9270,2.75351,6.70573,47880.601,49.7,53.447,16.8,9610,26.1,5.0632,NA,8.92031,100,"Upper middle income",40.002,"Developing"
"10852","ZAF","South Africa","Africa",2005,54.43275,15.71663,473.6271,0.05132,0.00682,7.17289,26.6,13.3,2.7,79,64,75,81,87.16874,NA,NA,9270,2.75351,6.70573,47880.601,49.7,53.447,16.8,9610,26.1,5.0632,NA,8.92031,100,"Upper middle income",59.998,"Developing"
"10853","ZAF","South Africa","Africa",2006,54.43323,15.72393,477.0888,0.049765,0.00674,7.29579,26.6,12.3,3.2,83,69,79,84,87.67945,NA,NA,9960,3.18102,6.58706,48489.459,48.1,53.795,17.3,10330,NA,5.07257,NA,8.97118,NA,"Upper middle income",7.692,"Developing"
"10854","ZAF","South Africa","Africa",2006,54.43323,15.72393,477.0888,0.049765,0.00674,7.29579,26.6,12.3,3.2,83,69,79,84,87.67945,NA,NA,9960,3.18102,6.58706,48489.459,48.1,53.795,17.3,10330,NA,5.07257,NA,8.97118,NA,"Upper middle income",0.814,"Developing"
"10855","ZAF","South Africa","Africa",2006,54.43323,15.72393,477.0888,0.049765,0.00674,7.29579,26.6,12.3,3.2,83,69,79,84,87.67945,NA,NA,9960,3.18102,6.58706,48489.459,48.1,53.795,17.3,10330,NA,5.07257,NA,8.97118,NA,"Upper middle income",10.583,"Developing"
"10856","ZAF","South Africa","Africa",2006,54.43323,15.72393,477.0888,0.049765,0.00674,7.29579,26.6,12.3,3.2,83,69,79,84,87.67945,NA,NA,9960,3.18102,6.58706,48489.459,48.1,53.795,17.3,10330,NA,5.07257,NA,8.97118,NA,"Upper middle income",3.174,"Developing"
"10857","ZAF","South Africa","Africa",2006,54.43323,15.72393,477.0888,0.049765,0.00674,7.29579,26.6,12.3,3.2,83,69,79,84,87.67945,NA,NA,9960,3.18102,6.58706,48489.459,48.1,53.795,17.3,10330,NA,5.07257,NA,8.97118,NA,"Upper middle income",4.519,"Developing"
"10858","ZAF","South Africa","Africa",2006,54.43323,15.72393,477.0888,0.049765,0.00674,7.29579,26.6,12.3,3.2,83,69,79,84,87.67945,NA,NA,9960,3.18102,6.58706,48489.459,48.1,53.795,17.3,10330,NA,5.07257,NA,8.97118,NA,"Upper middle income",41.259,"Developing"
"10859","ZAF","South Africa","Africa",2006,54.43323,15.72393,477.0888,0.049765,0.00674,7.29579,26.6,12.3,3.2,83,69,79,84,87.67945,NA,NA,9960,3.18102,6.58706,48489.459,48.1,53.795,17.3,10330,NA,5.07257,NA,8.97118,NA,"Upper middle income",58.741,"Developing"
"10860","ZAF","South Africa","Africa",2007,54.75227,15.73815,474.6307,0.047165,0.00652999999999999,7.49532,26.7,11.3,3.7,83,68,79,85,88.18076,6.988,NA,10490,3.19139,6.43132,49119.759,45.5,54.452,17.7,10870,NA,4.97414,88.71725,9.09752,NA,"Upper middle income",7.681,"Developing"
"10861","ZAF","South Africa","Africa",2007,54.75227,15.73815,474.6307,0.047165,0.00652999999999999,7.49532,26.7,11.3,3.7,83,68,79,85,88.18076,6.988,NA,10490,3.19139,6.43132,49119.759,45.5,54.452,17.7,10870,NA,4.97414,88.71725,9.09752,NA,"Upper middle income",0.745,"Developing"
"10862","ZAF","South Africa","Africa",2007,54.75227,15.73815,474.6307,0.047165,0.00652999999999999,7.49532,26.7,11.3,3.7,83,68,79,85,88.18076,6.988,NA,10490,3.19139,6.43132,49119.759,45.5,54.452,17.7,10870,NA,4.97414,88.71725,9.09752,NA,"Upper middle income",9.703,"Developing"
"10863","ZAF","South Africa","Africa",2007,54.75227,15.73815,474.6307,0.047165,0.00652999999999999,7.49532,26.7,11.3,3.7,83,68,79,85,88.18076,6.988,NA,10490,3.19139,6.43132,49119.759,45.5,54.452,17.7,10870,NA,4.97414,88.71725,9.09752,NA,"Upper middle income",3.247,"Developing"
"10864","ZAF","South Africa","Africa",2007,54.75227,15.73815,474.6307,0.047165,0.00652999999999999,7.49532,26.7,11.3,3.7,83,68,79,85,88.18076,6.988,NA,10490,3.19139,6.43132,49119.759,45.5,54.452,17.7,10870,NA,4.97414,88.71725,9.09752,NA,"Upper middle income",4.434,"Developing"
"10865","ZAF","South Africa","Africa",2007,54.75227,15.73815,474.6307,0.047165,0.00652999999999999,7.49532,26.7,11.3,3.7,83,68,79,85,88.18076,6.988,NA,10490,3.19139,6.43132,49119.759,45.5,54.452,17.7,10870,NA,4.97414,88.71725,9.09752,NA,"Upper middle income",42.272,"Developing"
"10866","ZAF","South Africa","Africa",2007,54.75227,15.73815,474.6307,0.047165,0.00652999999999999,7.49532,26.7,11.3,3.7,83,68,79,85,88.18076,6.988,NA,10490,3.19139,6.43132,49119.759,45.5,54.452,17.7,10870,NA,4.97414,88.71725,9.09752,NA,"Upper middle income",57.728,"Developing"
"10867","ZAF","South Africa","Africa",2008,55.6059,15.78091,458.1086,0.0459,0.005945,7.45724,26.8,10.4,4.3,76,73,77,82,88.67295,6.968,NA,10960,3.31787,6.54577,49779.471,42.9,55.36,18.1,11300,16.9,4.866,NA,9.23829,NA,"Upper middle income",7.88,"Developing"
"10868","ZAF","South Africa","Africa",2008,55.6059,15.78091,458.1086,0.0459,0.005945,7.45724,26.8,10.4,4.3,76,73,77,82,88.67295,6.968,NA,10960,3.31787,6.54577,49779.471,42.9,55.36,18.1,11300,16.9,4.866,NA,9.23829,NA,"Upper middle income",0.697,"Developing"
"10869","ZAF","South Africa","Africa",2008,55.6059,15.78091,458.1086,0.0459,0.005945,7.45724,26.8,10.4,4.3,76,73,77,82,88.67295,6.968,NA,10960,3.31787,6.54577,49779.471,42.9,55.36,18.1,11300,16.9,4.866,NA,9.23829,NA,"Upper middle income",8.843,"Developing"
"10870","ZAF","South Africa","Africa",2008,55.6059,15.78091,458.1086,0.0459,0.005945,7.45724,26.8,10.4,4.3,76,73,77,82,88.67295,6.968,NA,10960,3.31787,6.54577,49779.471,42.9,55.36,18.1,11300,16.9,4.866,NA,9.23829,NA,"Upper middle income",3.305,"Developing"
"10871","ZAF","South Africa","Africa",2008,55.6059,15.78091,458.1086,0.0459,0.005945,7.45724,26.8,10.4,4.3,76,73,77,82,88.67295,6.968,NA,10960,3.31787,6.54577,49779.471,42.9,55.36,18.1,11300,16.9,4.866,NA,9.23829,NA,"Upper middle income",4.575,"Developing"
"10872","ZAF","South Africa","Africa",2008,55.6059,15.78091,458.1086,0.0459,0.005945,7.45724,26.8,10.4,4.3,76,73,77,82,88.67295,6.968,NA,10960,3.31787,6.54577,49779.471,42.9,55.36,18.1,11300,16.9,4.866,NA,9.23829,NA,"Upper middle income",41.94,"Developing"
"10873","ZAF","South Africa","Africa",2008,55.6059,15.78091,458.1086,0.0459,0.005945,7.45724,26.8,10.4,4.3,76,73,77,82,88.67295,6.968,NA,10960,3.31787,6.54577,49779.471,42.9,55.36,18.1,11300,16.9,4.866,NA,9.23829,NA,"Upper middle income",58.06,"Developing"
"10874","ZAF","South Africa","Africa",2009,56.76471,15.85964,434.9276,0.042235,0.005635,7.24561,26.9,9.5,5,74,77,75,81,89.15508,7.074,NA,10850,3.59499,7.11458,50477.011,40.3,56.46,18.5,11160,NA,5.24869,92.89486,9.6292,NA,"Upper middle income",8.524,"Developing"
"10875","ZAF","South Africa","Africa",2009,56.76471,15.85964,434.9276,0.042235,0.005635,7.24561,26.9,9.5,5,74,77,75,81,89.15508,7.074,NA,10850,3.59499,7.11458,50477.011,40.3,56.46,18.5,11160,NA,5.24869,92.89486,9.6292,NA,"Upper middle income",0.691,"Developing"
"10876","ZAF","South Africa","Africa",2009,56.76471,15.85964,434.9276,0.042235,0.005635,7.24561,26.9,9.5,5,74,77,75,81,89.15508,7.074,NA,10850,3.59499,7.11458,50477.011,40.3,56.46,18.5,11160,NA,5.24869,92.89486,9.6292,NA,"Upper middle income",8.11,"Developing"
"10877","ZAF","South Africa","Africa",2009,56.76471,15.85964,434.9276,0.042235,0.005635,7.24561,26.9,9.5,5,74,77,75,81,89.15508,7.074,NA,10850,3.59499,7.11458,50477.011,40.3,56.46,18.5,11160,NA,5.24869,92.89486,9.6292,NA,"Upper middle income",3.767,"Developing"
"10878","ZAF","South Africa","Africa",2009,56.76471,15.85964,434.9276,0.042235,0.005635,7.24561,26.9,9.5,5,74,77,75,81,89.15508,7.074,NA,10850,3.59499,7.11458,50477.011,40.3,56.46,18.5,11160,NA,5.24869,92.89486,9.6292,NA,"Upper middle income",4.757,"Developing"
"10879","ZAF","South Africa","Africa",2009,56.76471,15.85964,434.9276,0.042235,0.005635,7.24561,26.9,9.5,5,74,77,75,81,89.15508,7.074,NA,10850,3.59499,7.11458,50477.011,40.3,56.46,18.5,11160,NA,5.24869,92.89486,9.6292,NA,"Upper middle income",44.193,"Developing"
"10880","ZAF","South Africa","Africa",2009,56.76471,15.85964,434.9276,0.042235,0.005635,7.24561,26.9,9.5,5,74,77,75,81,89.15508,7.074,NA,10850,3.59499,7.11458,50477.011,40.3,56.46,18.5,11160,NA,5.24869,92.89486,9.6292,NA,"Upper middle income",55.807,"Developing"
"10881","ZAF","South Africa","Africa",2010,58.00648,15.95127,416.2592,0.03892,0.004335,7.25206,26.9,8.7,5.7,71,72,72,77,89.62798,7.341,NA,11200,3.91364,7.41535,51216.964,38.2,57.669,18.9,11480,16.5,5.72174,92.87732,9.70024,100,"Upper middle income",8.666,"Developing"
"10882","ZAF","South Africa","Africa",2010,58.00648,15.95127,416.2592,0.03892,0.004335,7.25206,26.9,8.7,5.7,71,72,72,77,89.62798,7.341,NA,11200,3.91364,7.41535,51216.964,38.2,57.669,18.9,11480,16.5,5.72174,92.87732,9.70024,100,"Upper middle income",0.693,"Developing"
"10883","ZAF","South Africa","Africa",2010,58.00648,15.95127,416.2592,0.03892,0.004335,7.25206,26.9,8.7,5.7,71,72,72,77,89.62798,7.341,NA,11200,3.91364,7.41535,51216.964,38.2,57.669,18.9,11480,16.5,5.72174,92.87732,9.70024,100,"Upper middle income",7.995,"Developing"
"10884","ZAF","South Africa","Africa",2010,58.00648,15.95127,416.2592,0.03892,0.004335,7.25206,26.9,8.7,5.7,71,72,72,77,89.62798,7.341,NA,11200,3.91364,7.41535,51216.964,38.2,57.669,18.9,11480,16.5,5.72174,92.87732,9.70024,100,"Upper middle income",3.972,"Developing"
"10885","ZAF","South Africa","Africa",2010,58.00648,15.95127,416.2592,0.03892,0.004335,7.25206,26.9,8.7,5.7,71,72,72,77,89.62798,7.341,NA,11200,3.91364,7.41535,51216.964,38.2,57.669,18.9,11480,16.5,5.72174,92.87732,9.70024,100,"Upper middle income",4.694,"Developing"
"10886","ZAF","South Africa","Africa",2010,58.00648,15.95127,416.2592,0.03892,0.004335,7.25206,26.9,8.7,5.7,71,72,72,77,89.62798,7.341,NA,11200,3.91364,7.41535,51216.964,38.2,57.669,18.9,11480,16.5,5.72174,92.87732,9.70024,100,"Upper middle income",45.833,"Developing"
"10887","ZAF","South Africa","Africa",2010,58.00648,15.95127,416.2592,0.03892,0.004335,7.25206,26.9,8.7,5.7,71,72,72,77,89.62798,7.341,NA,11200,3.91364,7.41535,51216.964,38.2,57.669,18.9,11480,16.5,5.72174,92.87732,9.70024,100,"Upper middle income",54.167,"Developing"
"10888","ZAF","South Africa","Africa",2011,59.09851,16.03782,396.785,0.038525,0.003355,7.31306,27,7.9,6.5,76,77,71,75,90.09147,7.179,NA,11640,4.08119,7.49732,52003.755,36.6,58.895,19.3,11870,NA,5.96275,93.10214,9.72441,100,"Upper middle income",8.741,"Developing"
"10889","ZAF","South Africa","Africa",2011,59.09851,16.03782,396.785,0.038525,0.003355,7.31306,27,7.9,6.5,76,77,71,75,90.09147,7.179,NA,11640,4.08119,7.49732,52003.755,36.6,58.895,19.3,11870,NA,5.96275,93.10214,9.72441,100,"Upper middle income",0.678,"Developing"
"10890","ZAF","South Africa","Africa",2011,59.09851,16.03782,396.785,0.038525,0.003355,7.31306,27,7.9,6.5,76,77,71,75,90.09147,7.179,NA,11640,4.08119,7.49732,52003.755,36.6,58.895,19.3,11870,NA,5.96275,93.10214,9.72441,100,"Upper middle income",7.751,"Developing"
"10891","ZAF","South Africa","Africa",2011,59.09851,16.03782,396.785,0.038525,0.003355,7.31306,27,7.9,6.5,76,77,71,75,90.09147,7.179,NA,11640,4.08119,7.49732,52003.755,36.6,58.895,19.3,11870,NA,5.96275,93.10214,9.72441,100,"Upper middle income",4.063,"Developing"
"10892","ZAF","South Africa","Africa",2011,59.09851,16.03782,396.785,0.038525,0.003355,7.31306,27,7.9,6.5,76,77,71,75,90.09147,7.179,NA,11640,4.08119,7.49732,52003.755,36.6,58.895,19.3,11870,NA,5.96275,93.10214,9.72441,100,"Upper middle income",4.679,"Developing"
"10893","ZAF","South Africa","Africa",2011,59.09851,16.03782,396.785,0.038525,0.003355,7.31306,27,7.9,6.5,76,77,71,75,90.09147,7.179,NA,11640,4.08119,7.49732,52003.755,36.6,58.895,19.3,11870,NA,5.96275,93.10214,9.72441,100,"Upper middle income",46.474,"Developing"
"10894","ZAF","South Africa","Africa",2011,59.09851,16.03782,396.785,0.038525,0.003355,7.31306,27,7.9,6.5,76,77,71,75,90.09147,7.179,NA,11640,4.08119,7.49732,52003.755,36.6,58.895,19.3,11870,NA,5.96275,93.10214,9.72441,100,"Upper middle income",53.526,"Developing"
"10895","ZAF","South Africa","Africa",2012,60.68858,16.16036,360.5862,0.03829,0.002845,7.36569,27.1,7.1,7.4,70,79,69,71,90.54585,NA,NA,11970,4.2617,7.75256,52832.658,35.3,60.06,19.6,12150,NA,6.37164,93.72947,9.97053,100,"Upper middle income",8.773,"Developing"
"10896","ZAF","South Africa","Africa",2012,60.68858,16.16036,360.5862,0.03829,0.002845,7.36569,27.1,7.1,7.4,70,79,69,71,90.54585,NA,NA,11970,4.2617,7.75256,52832.658,35.3,60.06,19.6,12150,NA,6.37164,93.72947,9.97053,100,"Upper middle income",0.677,"Developing"
"10897","ZAF","South Africa","Africa",2012,60.68858,16.16036,360.5862,0.03829,0.002845,7.36569,27.1,7.1,7.4,70,79,69,71,90.54585,NA,NA,11970,4.2617,7.75256,52832.658,35.3,60.06,19.6,12150,NA,6.37164,93.72947,9.97053,100,"Upper middle income",7.722,"Developing"
"10898","ZAF","South Africa","Africa",2012,60.68858,16.16036,360.5862,0.03829,0.002845,7.36569,27.1,7.1,7.4,70,79,69,71,90.54585,NA,NA,11970,4.2617,7.75256,52832.658,35.3,60.06,19.6,12150,NA,6.37164,93.72947,9.97053,100,"Upper middle income",4.051,"Developing"
"10899","ZAF","South Africa","Africa",2012,60.68858,16.16036,360.5862,0.03829,0.002845,7.36569,27.1,7.1,7.4,70,79,69,71,90.54585,NA,NA,11970,4.2617,7.75256,52832.658,35.3,60.06,19.6,12150,NA,6.37164,93.72947,9.97053,100,"Upper middle income",4.722,"Developing"
"10900","ZAF","South Africa","Africa",2012,60.68858,16.16036,360.5862,0.03829,0.002845,7.36569,27.1,7.1,7.4,70,79,69,71,90.54585,NA,NA,11970,4.2617,7.75256,52832.658,35.3,60.06,19.6,12150,NA,6.37164,93.72947,9.97053,100,"Upper middle income",46.18,"Developing"
"10901","ZAF","South Africa","Africa",2012,60.68858,16.16036,360.5862,0.03829,0.002845,7.36569,27.1,7.1,7.4,70,79,69,71,90.54585,NA,NA,11970,4.2617,7.75256,52832.658,35.3,60.06,19.6,12150,NA,6.37164,93.72947,9.97053,100,"Upper middle income",53.82,"Developing"
"10902","ZAF","South Africa","Africa",2013,61.86824,16.26744,334.7378,0.03711,0.002515,7.35122,27.1,6.5,8.3,73,78,79,81,90.99049,7.422,0.67455,12240,4.2112,7.72095,53687.121,34.1,61.099,19.9,12480,NA,6.01354,NA,NA,100,"Upper middle income",8.856,"Developing"
"10903","ZAF","South Africa","Africa",2013,61.86824,16.26744,334.7378,0.03711,0.002515,7.35122,27.1,6.5,8.3,73,78,79,81,90.99049,7.422,0.67455,12240,4.2112,7.72095,53687.121,34.1,61.099,19.9,12480,NA,6.01354,NA,NA,100,"Upper middle income",0.674,"Developing"
"10904","ZAF","South Africa","Africa",2013,61.86824,16.26744,334.7378,0.03711,0.002515,7.35122,27.1,6.5,8.3,73,78,79,81,90.99049,7.422,0.67455,12240,4.2112,7.72095,53687.121,34.1,61.099,19.9,12480,NA,6.01354,NA,NA,100,"Upper middle income",7.61,"Developing"
"10905","ZAF","South Africa","Africa",2013,61.86824,16.26744,334.7378,0.03711,0.002515,7.35122,27.1,6.5,8.3,73,78,79,81,90.99049,7.422,0.67455,12240,4.2112,7.72095,53687.121,34.1,61.099,19.9,12480,NA,6.01354,NA,NA,100,"Upper middle income",4.043,"Developing"
"10906","ZAF","South Africa","Africa",2013,61.86824,16.26744,334.7378,0.03711,0.002515,7.35122,27.1,6.5,8.3,73,78,79,81,90.99049,7.422,0.67455,12240,4.2112,7.72095,53687.121,34.1,61.099,19.9,12480,NA,6.01354,NA,NA,100,"Upper middle income",4.813,"Developing"
"10907","ZAF","South Africa","Africa",2013,61.86824,16.26744,334.7378,0.03711,0.002515,7.35122,27.1,6.5,8.3,73,78,79,81,90.99049,7.422,0.67455,12240,4.2112,7.72095,53687.121,34.1,61.099,19.9,12480,NA,6.01354,NA,NA,100,"Upper middle income",45.652,"Developing"
"10908","ZAF","South Africa","Africa",2013,61.86824,16.26744,334.7378,0.03711,0.002515,7.35122,27.1,6.5,8.3,73,78,79,81,90.99049,7.422,0.67455,12240,4.2112,7.72095,53687.121,34.1,61.099,19.9,12480,NA,6.01354,NA,NA,100,"Upper middle income",54.348,"Developing"
"10909","ZAF","South Africa","Africa",2014,62.77057,16.37789,315.9372,0.036035,0.002325,7.38592,27.2,5.8,9.2,85,84,85,85,91.4262,7.541,NA,NA,4.25951,7.93015,54544.186,32.9,61.968,20.1,12740,18.9,6.04662,94.1399,10.18879,100,"Upper middle income",8.551,"Developing"
"10910","ZAF","South Africa","Africa",2014,62.77057,16.37789,315.9372,0.036035,0.002325,7.38592,27.2,5.8,9.2,85,84,85,85,91.4262,7.541,NA,NA,4.25951,7.93015,54544.186,32.9,61.968,20.1,12740,18.9,6.04662,94.1399,10.18879,100,"Upper middle income",0.484,"Developing"
"10911","ZAF","South Africa","Africa",2014,62.77057,16.37789,315.9372,0.036035,0.002325,7.38592,27.2,5.8,9.2,85,84,85,85,91.4262,7.541,NA,NA,4.25951,7.93015,54544.186,32.9,61.968,20.1,12740,18.9,6.04662,94.1399,10.18879,100,"Upper middle income",5.664,"Developing"
"10912","ZAF","South Africa","Africa",2014,62.77057,16.37789,315.9372,0.036035,0.002325,7.38592,27.2,5.8,9.2,85,84,85,85,91.4262,7.541,NA,NA,4.25951,7.93015,54544.186,32.9,61.968,20.1,12740,18.9,6.04662,94.1399,10.18879,100,"Upper middle income",3.954,"Developing"
"10913","ZAF","South Africa","Africa",2014,62.77057,16.37789,315.9372,0.036035,0.002325,7.38592,27.2,5.8,9.2,85,84,85,85,91.4262,7.541,NA,NA,4.25951,7.93015,54544.186,32.9,61.968,20.1,12740,18.9,6.04662,94.1399,10.18879,100,"Upper middle income",4.597,"Developing"
"10914","ZAF","South Africa","Africa",2014,62.77057,16.37789,315.9372,0.036035,0.002325,7.38592,27.2,5.8,9.2,85,84,85,85,91.4262,7.541,NA,NA,4.25951,7.93015,54544.186,32.9,61.968,20.1,12740,18.9,6.04662,94.1399,10.18879,100,"Upper middle income",46.238,"Developing"
"10915","ZAF","South Africa","Africa",2014,62.77057,16.37789,315.9372,0.036035,0.002325,7.38592,27.2,5.8,9.2,85,84,85,85,91.4262,7.541,NA,NA,4.25951,7.93015,54544.186,32.9,61.968,20.1,12740,18.9,6.04662,94.1399,10.18879,100,"Upper middle income",53.762,"Developing"
"10916","ZAF","South Africa","Africa",2015,63.33915,16.48985,304.5972,0.035835,0.002235,7.32605,27.2,5.3,10.3,85,86,85,85,91.85278,7.814,NA,NA,4.39195,8.20091,55386.367,31.4,62.649,20.3,12860,NA,5.95619,94.36792,10.27425,100,"Upper middle income",8.79,"Developing"
"10917","ZAF","South Africa","Africa",2015,63.33915,16.48985,304.5972,0.035835,0.002235,7.32605,27.2,5.3,10.3,85,86,85,85,91.85278,7.814,NA,NA,4.39195,8.20091,55386.367,31.4,62.649,20.3,12860,NA,5.95619,94.36792,10.27425,100,"Upper middle income",0.504,"Developing"
"10918","ZAF","South Africa","Africa",2015,63.33915,16.48985,304.5972,0.035835,0.002235,7.32605,27.2,5.3,10.3,85,86,85,85,91.85278,7.814,NA,NA,4.39195,8.20091,55386.367,31.4,62.649,20.3,12860,NA,5.95619,94.36792,10.27425,100,"Upper middle income",5.737,"Developing"
"10919","ZAF","South Africa","Africa",2015,63.33915,16.48985,304.5972,0.035835,0.002235,7.32605,27.2,5.3,10.3,85,86,85,85,91.85278,7.814,NA,NA,4.39195,8.20091,55386.367,31.4,62.649,20.3,12860,NA,5.95619,94.36792,10.27425,100,"Upper middle income",4.097,"Developing"
"10920","ZAF","South Africa","Africa",2015,63.33915,16.48985,304.5972,0.035835,0.002235,7.32605,27.2,5.3,10.3,85,86,85,85,91.85278,7.814,NA,NA,4.39195,8.20091,55386.367,31.4,62.649,20.3,12860,NA,5.95619,94.36792,10.27425,100,"Upper middle income",4.693,"Developing"
"10921","ZAF","South Africa","Africa",2015,63.33915,16.48985,304.5972,0.035835,0.002235,7.32605,27.2,5.3,10.3,85,86,85,85,91.85278,7.814,NA,NA,4.39195,8.20091,55386.367,31.4,62.649,20.3,12860,NA,5.95619,94.36792,10.27425,100,"Upper middle income",46.609,"Developing"
"10922","ZAF","South Africa","Africa",2015,63.33915,16.48985,304.5972,0.035835,0.002235,7.32605,27.2,5.3,10.3,85,86,85,85,91.85278,7.814,NA,NA,4.39195,8.20091,55386.367,31.4,62.649,20.3,12860,NA,5.95619,94.36792,10.27425,100,"Upper middle income",53.391,"Developing"
"10923","ZAF","South Africa","Africa",2016,63.59951,16.57789,301.3036,0.03459,0.002345,7.30327,27.3,4.7,11.3,76,85,76,76,92.27031,7.997,NA,NA,4.35684,8.09583,56207.646,30.7,63.153,20.4,12880,NA,5.94285,NA,NA,100,"Upper middle income",8.821,"Developing"
"10924","ZAF","South Africa","Africa",2016,63.59951,16.57789,301.3036,0.03459,0.002345,7.30327,27.3,4.7,11.3,76,85,76,76,92.27031,7.997,NA,NA,4.35684,8.09583,56207.646,30.7,63.153,20.4,12880,NA,5.94285,NA,NA,100,"Upper middle income",0.51,"Developing"
